id,last_sale,decimals,payment_token,date
713,120000000000000000000,18,ETH,09/01/2021
715,27500000000000000000,18,ETH,07/31/2021
715,29900000000000000000,18,ETH,07/31/2021
716,98000000000000000000,18,ETH,10/21/2021
716,129990000000000000000,18,ETH,11/17/2021
717,15990000000000000000,18,ETH,04/05/2021
717,27500000000000000000,18,ETH,05/30/2021
717,19800000000000000000,18,ETH,07/19/2021
717,21200000000000000000,18,ETH,07/21/2021
718,77000000000000000000,18,ETH,01/25/2022
718,83990000000000000000,18,ETH,01/26/2022
719,2250000000000000000,18,ETH,03/29/2019
721,40000000000000000000,18,ETH,03/01/2021
729,26990000000000000000,18,ETH,03/11/2021
729,23000000000000000000,18,ETH,07/14/2021
729,25000000000000000000,18,ETH,07/30/2021
730,22000000000000000000,18,ETH,03/12/2021
730,24500000000000000000,18,ETH,05/02/2021
735,49900000000000000000,18,ETH,04/13/2021
735,134990000000000000000,18,ETH,08/23/2021
740,100000000000000000002,18,ETH,10/11/2021
740,89990000000000000000,18,ETH,11/14/2021
741,1500000000000000000,18,ETH,07/04/2017
742,250000000000000001,18,ETH,01/14/2018
743,21000000000000000000,18,ETH,03/12/2021
743,21000000000000000000,18,ETH,03/20/2021
743,15000000000000000001,18,ETH,03/23/2021
743,20210000000000000000,18,ETH,04/29/2021
744,69000000000000000000,18,ETH,02/19/2021
749,29990000000000000000,18,ETH,03/11/2021
749,45000000000000000000,18,ETH,08/05/2021
750,27000000000000000000,18,ETH,05/03/2021
750,22000000000000000000,18,ETH,06/24/2021
750,26000000000000000000,18,ETH,07/29/2021
750,43900000000000000000,18,ETH,08/05/2021
750,113000000000000000000,18,ETH,09/24/2021
751,13500000000000000000,18,ETH,06/08/2021
751,16000000000000000000,18,ETH,06/29/2021
751,18250000000000000000,18,ETH,06/29/2021
751,140000000000000000000,18,ETH,09/23/2021
753,84770000000000000000,18,ETH,01/25/2022
755,1400000000000000000,18,ETH,08/13/2017
